"Patch","Pred","Spp","PredSize","PreySize"
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",15,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",17,0
"AA4","Nucella_ostrina","Not_Feeding",18,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",10,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",15,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",17,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",15,0
"AA4","Nucella_ostrina","Not_Feeding",15,0
"AA4","Nucella_ostrina","Not_Feeding",15,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",15,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",11,0
"AA4","Nucella_ostrina","Not_Feeding",17,0
"AA4","Nucella_ostrina","Not_Feeding",11,0
"AA4","Nucella_ostrina","Not_Feeding",10,0
"AA4","Nucella_ostrina","Not_Feeding",18,0
"AA4","Nucella_ostrina","Not_Feeding",15,0
"AA4","Nucella_ostrina","Not_Feeding",17,0
"AA4","Nucella_ostrina","Not_Feeding",17,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",15,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",17,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",15,0
"AA4","Nucella_ostrina","Not_Feeding",17,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Adula_californiensis",11,5
"AA5","Nucella_canaliculata","Balanus_glandula",15,3
"AA5","Nucella_canaliculata","Mytilus_trossulus",13,6
"AA5","Nucella_canaliculata","Mytilus_trossulus",9,3
"AA5","Nucella_canaliculata","Mytilus_trossulus",12,15
"AA5","Nucella_canaliculata","Mytilus_trossulus",7,1
"AA5","Nucella_canaliculata","Chthamalus_dalli",16,2
"AA5","Nucella_canaliculata","Not_Feeding",12,0
"AA5","Nucella_canaliculata","Not_Feeding",12,0
"AA5","Nucella_canaliculata","Not_Feeding",11,0
"AA5","Nucella_canaliculata","Not_Feeding",9,0
"AA5","Nucella_canaliculata","Not_Feeding",11,0
"AA5","Nucella_canaliculata","Not_Feeding",19,0
"AA5","Nucella_canaliculata","Not_Feeding",9,0
"AA5","Nucella_canaliculata","Not_Feeding",12,0
"AA5","Nucella_canaliculata","Not_Feeding",17,0
"AA5","Nucella_canaliculata","Not_Feeding",16,0
"AA5","Nucella_canaliculata","Not_Feeding",14,0
"AA5","Nucella_canaliculata","Not_Feeding",20,0
"AA5","Nucella_canaliculata","Not_Feeding",9,0
"AA5","Nucella_canaliculata","Not_Feeding",11,0
"AA5","Nucella_canaliculata","Not_Feeding",11,0
"AA5","Nucella_canaliculata","Not_Feeding",16,0
"AA5","Nucella_canaliculata","Not_Feeding",19,0
"AA5","Nucella_canaliculata","Not_Feeding",10,0
"AA5","Nucella_canaliculata","Not_Feeding",5,0
"AA5","Nucella_canaliculata","Not_Feeding",9,0
"AA5","Nucella_canaliculata","Not_Feeding",9,0
"AA5","Nucella_canaliculata","Not_Feeding",9,0
"AA5","Nucella_canaliculata","Not_Feeding",7,0
"AA5","Nucella_canaliculata","Not_Feeding",14,0
"AA5","Nucella_canaliculata","Not_Feeding",13,0
"AA5","Nucella_canaliculata","Not_Feeding",16,0
"AA5","Nucella_canaliculata","Not_Feeding",10,0
"AA5","Nucella_canaliculata","Not_Feeding",13,0
"AA5","Nucella_canaliculata","Not_Feeding",7,0
"AA5","Nucella_canaliculata","Not_Feeding",9,0
"AA5","Nucella_canaliculata","Not_Feeding",19,0
"AA5","Nucella_canaliculata","Not_Feeding",21,0
"AA5","Nucella_canaliculata","Not_Feeding",10,0
"AA5","Nucella_canaliculata","Not_Feeding",7,0
"AA5","Nucella_canaliculata","Not_Feeding",7,0
"AA5","Nucella_canaliculata","Not_Feeding",18,0
"AA5","Nucella_canaliculata","Not_Feeding",10,0
"AA5","Nucella_canaliculata","Not_Feeding",17,0
"AA5","Nucella_canaliculata","Not_Feeding",13,0
"AA5","Nucella_canaliculata","Not_Feeding",18,0
"AA5","Nucella_canaliculata","Not_Feeding",17,0
"AA5","Nucella_canaliculata","Not_Feeding",12,0
"AA5","Nucella_canaliculata","Not_Feeding",11,0
"AA5","Nucella_canaliculata","Not_Feeding",10,0
"AA5","Nucella_canaliculata","Not_Feeding",17,0
"AA5","Nucella_canaliculata","Not_Feeding",13,0
"AA5","Nucella_canaliculata","Not_Feeding",7,0
"AA5","Nucella_canaliculata","Not_Feeding",15,0
"AA5","Nucella_canaliculata","Not_Feeding",7,0
"AA5","Nucella_canaliculata","Not_Feeding",10,0
"AA5","Nucella_canaliculata","Not_Feeding",15,0
"AA5","Nucella_canaliculata","Not_Feeding",11,0
"AA5","Nucella_canaliculata","Not_Feeding",5,0
"AA5","Nucella_canaliculata","Not_Feeding",12,0
"AA5","Nucella_canaliculata","Not_Feeding",10,0
"AA5","Nucella_canaliculata","Not_Feeding",8,0
"AA5","Nucella_canaliculata","Not_Feeding",11,0
"AA5","Nucella_canaliculata","Not_Feeding",11,0
"AA5","Nucella_canaliculata","Not_Feeding",12,0
"AA5","Nucella_canaliculata","Not_Feeding",9,0
"AA5","Nucella_canaliculata","Not_Feeding",6,0
"AA5","Nucella_canaliculata","Not_Feeding",22,0
"AA5","Nucella_canaliculata","Not_Feeding",14,0
"AA5","Nucella_canaliculata","Not_Feeding",10,0
"AA5","Nucella_canaliculata","Not_Feeding",6,0
"AA5","Nucella_canaliculata","Not_Feeding",12,0
"AA5","Nucella_canaliculata","Not_Feeding",17,0
"AA5","Nucella_canaliculata","Not_Feeding",20,0
"AA5","Nucella_canaliculata","Not_Feeding",4,0
"AA5","Nucella_canaliculata","Not_Feeding",14,0
"AA5","Nucella_canaliculata","Not_Feeding",16,0
"AA5","Nucella_canaliculata","Not_Feeding",9,0
"AA5","Nucella_canaliculata","Not_Feeding",10,0
"AA5","Nucella_canaliculata","Not_Feeding",13,0
"AA5","Nucella_canaliculata","Not_Feeding",13,0
"AA5","Nucella_canaliculata","Not_Feeding",13,0
"AA5","Nucella_canaliculata","Not_Feeding",10,0
"AA5","Nucella_canaliculata","Not_Feeding",11,0
"AA5","Nucella_canaliculata","Not_Feeding",10,0
"AA5","Nucella_canaliculata","Not_Feeding",18,0
"AA5","Nucella_canaliculata","Not_Feeding",16,0
"AA5","Nucella_canaliculata","Not_Feeding",17,0
"AA5","Nucella_canaliculata","Not_Feeding",10,0
"AA5","Nucella_canaliculata","Not_Feeding",11,0
"AA5","Nucella_canaliculata","Not_Feeding",7,0
"AA5","Nucella_canaliculata","Not_Feeding",9,0
"AA5","Nucella_canaliculata","Not_Feeding",14,0
"AA5","Nucella_canaliculata","Not_Feeding",18,0
"AA5","Nucella_ostrina","Lottia_asmi",11,4
"AA5","Nucella_ostrina","Nucella_ostrina",18,11
"AA5","Nucella_ostrina","Balanus_glandula",12,4
"AA5","Nucella_ostrina","Balanus_glandula",13,4
"AA5","Nucella_ostrina","Balanus_glandula",15,4
"AA5","Nucella_ostrina","Balanus_glandula",15,3
"AA5","Nucella_ostrina","Balanus_glandula",11,3
"AA5","Nucella_ostrina","Balanus_glandula",13,3
"AA5","Nucella_ostrina","Balanus_glandula",16,4
"AA5","Nucella_ostrina","Balanus_glandula",12,1
"AA5","Nucella_ostrina","Balanus_glandula",13,2
"AA5","Nucella_ostrina","Balanus_glandula",13,3
"AA5","Nucella_ostrina","Balanus_glandula",16,3
"AA5","Nucella_ostrina","Balanus_glandula",16,3
"AA5","Nucella_ostrina","Balanus_glandula",17,1
"AA5","Nucella_ostrina","Balanus_glandula",16,4
"AA5","Nucella_ostrina","Balanus_glandula",15,4
"AA5","Nucella_ostrina","Balanus_glandula",15,1
"AA5","Nucella_ostrina","Balanus_glandula",17,3
"AA5","Nucella_ostrina","Balanus_glandula",11,3
"AA5","Nucella_ostrina","Balanus_glandula",16,3
"AA5","Nucella_ostrina","Balanus_glandula",13,2
"AA5","Nucella_ostrina","Balanus_glandula",16,1
"AA5","Nucella_ostrina","Balanus_glandula",13,1
"AA5","Nucella_ostrina","Balanus_glandula",15,1
"AA5","Nucella_ostrina","Balanus_glandula",14,3
"AA5","Nucella_ostrina","Balanus_glandula",16,4
"AA5","Nucella_ostrina","Balanus_glandula",13,3
"AA5","Nucella_ostrina","Balanus_glandula",17,3
"AA5","Nucella_ostrina","Mytilus_trossulus",13,3
"AA5","Nucella_ostrina","Mytilus_trossulus",8,2
"AA5","Nucella_ostrina","Mytilus_trossulus",15,6
"AA5","Nucella_ostrina","Mytilus_trossulus",15,18
"AA5","Nucella_ostrina","Mytilus_trossulus",14,4
"AA5","Nucella_ostrina","Mytilus_trossulus",9,2
"AA5","Nucella_ostrina","Mytilus_trossulus",11,9
"AA5","Nucella_ostrina","Mytilus_trossulus",9,3
"AA5","Nucella_ostrina","Mytilus_trossulus",12,4
"AA5","Nucella_ostrina","Mytilus_trossulus",18,5
"AA5","Nucella_ostrina","Mytilus_trossulus",14,3
"AA5","Nucella_ostrina","Mytilus_trossulus",12,4
"AA5","Nucella_ostrina","Mytilus_trossulus",16,17
"AA5","Nucella_ostrina","Mytilus_trossulus",15,15
"AA5","Nucella_ostrina","Mytilus_trossulus",13,12
"AA5","Nucella_ostrina","Mytilus_trossulus",16,7
"AA5","Nucella_ostrina","Mytilus_trossulus",15,5
"AA5","Nucella_ostrina","Mytilus_trossulus",12,10
"AA5","Nucella_ostrina","Mytilus_trossulus",14,6
"AA5","Nucella_ostrina","Mytilus_trossulus",11,4
"AA5","Nucella_ostrina","Mytilus_trossulus",17,11
"AA5","Nucella_ostrina","Mytilus_trossulus",13,2
"AA5","Nucella_ostrina","Mytilus_trossulus",13,2
"AA5","Nucella_ostrina","Mytilus_trossulus",10,2
"AA5","Nucella_ostrina","Mytilus_trossulus",11,6
"AA5","Nucella_ostrina","Mytilus_trossulus",13,6
"AA5","Nucella_ostrina","Mytilus_trossulus",13,2
"AA5","Nucella_ostrina","Mytilus_trossulus",16,11
"AA5","Nucella_ostrina","Mytilus_trossulus",18,16
"AA5","Nucella_ostrina","Mytilus_trossulus",12,4
"AA5","Nucella_ostrina","Mytilus_trossulus",8,3
"AA5","Nucella_ostrina","Mytilus_trossulus",14,4
"AA5","Nucella_ostrina","Mytilus_trossulus",9,3
"AA5","Nucella_ostrina","Mytilus_trossulus",13,5
"AA5","Nucella_ostrina","Mytilus_trossulus",16,12
"AA5","Nucella_ostrina","Mytilus_trossulus",16,13
"AA5","Nucella_ostrina","Mytilus_trossulus",15,3
"AA5","Nucella_ostrina","Mytilus_trossulus",10,3
"AA5","Nucella_ostrina","Mytilus_trossulus",18,18
"AA5","Nucella_ostrina","Mytilus_trossulus",13,6
"AA5","Nucella_ostrina","Mytilus_trossulus",17,15
"AA5","Nucella_ostrina","Mytilus_trossulus",14,9
"AA5","Nucella_ostrina","Mytilus_trossulus",19,23
"AA5","Nucella_ostrina","Mytilus_trossulus",8,5
"AA5","Nucella_ostrina","Mytilus_trossulus",15,10
"AA5","Nucella_ostrina","Mytilus_trossulus",13,10
"AA5","Nucella_ostrina","Mytilus_trossulus",12,6
"AA5","Nucella_ostrina","Mytilus_trossulus",17,11
"AA5","Nucella_ostrina","Mytilus_trossulus",16,6
"AA5","Nucella_ostrina","Mytilus_trossulus",14,3
"AA5","Nucella_ostrina","Mytilus_trossulus",16,11
"AA5","Nucella_ostrina","Mytilus_trossulus",14,3
"AA5","Nucella_ostrina","Mytilus_trossulus",17,4
"AA5","Nucella_ostrina","Mytilus_trossulus",15,5
"AA5","Nucella_ostrina","Mytilus_trossulus",10,7
"AA5","Nucella_ostrina","Mytilus_trossulus",15,13
"AA5","Nucella_ostrina","Mytilus_trossulus",14,3
"AA5","Nucella_ostrina","Mytilus_trossulus",12,3
"AA5","Nucella_ostrina","Mytilus_trossulus",14,7
"AA5","Nucella_ostrina","Mytilus_trossulus",12,11
"AA5","Nucella_ostrina","Mytilus_trossulus",14,5
"AA5","Nucella_ostrina","Mytilus_trossulus",17,18
"AA5","Nucella_ostrina","Mytilus_trossulus",12,3
"AA5","Nucella_ostrina","Mytilus_trossulus",10,3
"AA5","Nucella_ostrina","Mytilus_trossulus",16,16
"AA5","Nucella_ostrina","Mytilus_trossulus",17,17
"AA5","Nucella_ostrina","Mytilus_trossulus",16,4
"AA5","Nucella_ostrina","Mytilus_trossulus",14,7
"AA5","Nucella_ostrina","Mytilus_trossulus",14,2
"AA5","Nucella_ostrina","Mytilus_trossulus",14,6
"AA5","Nucella_ostrina","Mytilus_trossulus",15,18
"AA5","Nucella_ostrina","Mytilus_trossulus",14,7
"AA5","Nucella_ostrina","Mytilus_trossulus",16,11
"AA5","Nucella_ostrina","Mytilus_trossulus",17,17
"AA5","Nucella_ostrina","Mytilus_trossulus",12,4
"AA5","Nucella_ostrina","Mytilus_trossulus",17,8
"AA5","Nucella_ostrina","Mytilus_trossulus",12,4
"AA5","Nucella_ostrina","Mytilus_trossulus",18,13
"AA5","Nucella_ostrina","Chthamalus_dalli",16,1
"AA5","Nucella_ostrina","Chthamalus_dalli",11,1
"AA5","Nucella_ostrina","Chthamalus_dalli",12,2
"AA5","Nucella_ostrina","Chthamalus_dalli",15,2
"AA5","Nucella_ostrina","Chthamalus_dalli",8,1
"AA5","Nucella_ostrina","Chthamalus_dalli",10,2
"AA5","Nucella_ostrina","Chthamalus_dalli",13,2
"AA5","Nucella_ostrina","Chthamalus_dalli",18,2
"AA5","Nucella_ostrina","Chthamalus_dalli",10,2
"AA5","Nucella_ostrina","Chthamalus_dalli",10,1
"AA5","Nucella_ostrina","Chthamalus_dalli",13,2
"AA5","Nucella_ostrina","Chthamalus_dalli",15,2
"AA5","Nucella_ostrina","Chthamalus_dalli",17,2
"AA5","Nucella_ostrina","Chthamalus_dalli",14,2
"AA5","Nucella_ostrina","Chthamalus_dalli",14,2
"AA5","Nucella_ostrina","Chthamalus_dalli",13,2
"AA5","Nucella_ostrina","Chthamalus_dalli",15,2
"AA5","Nucella_ostrina","Chthamalus_dalli",11,2
"AA5","Nucella_ostrina","Chthamalus_dalli",12,2
"AA5","Nucella_ostrina","Chthamalus_dalli",16,2
"AA5","Nucella_ostrina","Chthamalus_dalli",10,1
"AA5","Nucella_ostrina","Chthamalus_dalli",12,2
"AA5","Nucella_ostrina","Chthamalus_dalli",12,2
"AA5","Nucella_ostrina","Chthamalus_dalli",10,1
"AA5","Nucella_ostrina","Chthamalus_dalli",9,2
"AA5","Nucella_ostrina","Chthamalus_dalli",10,2
"AA5","Nucella_ostrina","Chthamalus_dalli",13,2
"AA5","Nucella_ostrina","Chthamalus_dalli",15,2
"AA5","Nucella_ostrina","Chthamalus_dalli",14,1
"AA5","Nucella_ostrina","Chthamalus_dalli",14,1
"AA5","Nucella_ostrina","Chthamalus_dalli",13,2
"AA5","Nucella_ostrina","Chthamalus_dalli",9,1
"AA5","Nucella_ostrina","Chthamalus_dalli",9,2
"AA5","Nucella_ostrina","Chthamalus_dalli",11,1
"AA5","Nucella_ostrina","Chthamalus_dalli",14,2
"AA5","Nucella_ostrina","Chthamalus_dalli",14,1
"AA5","Nucella_ostrina","Chthamalus_dalli",11,2
"AA5","Nucella_ostrina","Chthamalus_dalli",14,2
"AA5","Nucella_ostrina","Chthamalus_dalli",11,1
"AA5","Nucella_ostrina","Chthamalus_dalli",12,1
"AA5","Nucella_ostrina","Chthamalus_dalli",15,3
"AA5","Nucella_ostrina","Chthamalus_dalli",12,2
"AA5","Nucella_ostrina","Chthamalus_dalli",10,2
"AA5","Nucella_ostrina","Chthamalus_dalli",20,2
"AA5","Nucella_ostrina","Chthamalus_dalli",11,2
"AA5","Nucella_ostrina","Chthamalus_dalli",11,2
"AA5","Nucella_ostrina","Chthamalus_dalli",15,2
"AA5","Nucella_ostrina","Chthamalus_dalli",15,2
"AA5","Nucella_ostrina","Not_Feeding",9,0
"AA5","Nucella_ostrina","Not_Feeding",17,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",19,0
"AA5","Nucella_ostrina","Not_Feeding",12,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",16,0
"AA5","Nucella_ostrina","Not_Feeding",9,0
"AA5","Nucella_ostrina","Not_Feeding",16,0
"AA5","Nucella_ostrina","Not_Feeding",18,0
"AA5","Nucella_ostrina","Not_Feeding",16,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",11,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",7,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",11,0
"AA5","Nucella_ostrina","Not_Feeding",15,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",15,0
"AA5","Nucella_ostrina","Not_Feeding",16,0
"AA5","Nucella_ostrina","Not_Feeding",16,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",16,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",15,0
"AA5","Nucella_ostrina","Not_Feeding",9,0
"AA5","Nucella_ostrina","Not_Feeding",10,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",16,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",18,0
"AA5","Nucella_ostrina","Not_Feeding",17,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",16,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",17,0
"AA5","Nucella_ostrina","Not_Feeding",16,0
"AA5","Nucella_ostrina","Not_Feeding",15,0
"AA5","Nucella_ostrina","Not_Feeding",17,0
"AA5","Nucella_ostrina","Not_Feeding",11,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",16,0
"AA5","Nucella_ostrina","Not_Feeding",17,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",16,0
"AA5","Nucella_ostrina","Not_Feeding",16,0
"AA5","Nucella_ostrina","Not_Feeding",17,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",17,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",12,0
"AA5","Nucella_ostrina","Not_Feeding",12,0
"AA5","Nucella_ostrina","Not_Feeding",16,0
"AA5","Nucella_ostrina","Not_Feeding",17,0
"AA5","Nucella_ostrina","Not_Feeding",17,0
"AA5","Nucella_ostrina","Not_Feeding",16,0
"AA5","Nucella_ostrina","Not_Feeding",18,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",12,0
"AA5","Nucella_ostrina","Not_Feeding",12,0
"AA5","Nucella_ostrina","Not_Feeding",7,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",15,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",15,0
"AA5","Nucella_ostrina","Not_Feeding",11,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",15,0
"AA5","Nucella_ostrina","Not_Feeding",9,0
"AA5","Nucella_ostrina","Not_Feeding",15,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",15,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",17,0
"AA5","Nucella_ostrina","Not_Feeding",17,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",12,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",9,0
"AA5","Nucella_ostrina","Not_Feeding",11,0
"AA5","Nucella_ostrina","Not_Feeding",11,0
"AA5","Nucella_ostrina","Not_Feeding",15,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",10,0
"AA5","Nucella_ostrina","Not_Feeding",15,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",11,0
"AA5","Nucella_ostrina","Not_Feeding",19,0
"AA5","Nucella_ostrina","Not_Feeding",15,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",15,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",16,0
"AA5","Nucella_ostrina","Not_Feeding",16,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",15,0
"AA5","Nucella_ostrina","Not_Feeding",10,0
"AA5","Nucella_ostrina","Not_Feeding",17,0
"AA5","Nucella_ostrina","Not_Feeding",10,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",10,0
"AA5","Nucella_ostrina","Not_Feeding",15,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",15,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",11,0
"AA5","Nucella_ostrina","Not_Feeding",12,0
"AA5","Nucella_ostrina","Not_Feeding",15,0
"AA5","Nucella_ostrina","Not_Feeding",17,0
"AA5","Nucella_ostrina","Not_Feeding",11,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",9,0
"AA5","Nucella_ostrina","Not_Feeding",16,0
"AA5","Nucella_ostrina","Not_Feeding",11,0
"AA5","Nucella_ostrina","Not_Feeding",11,0
"AA5","Nucella_ostrina","Not_Feeding",12,0
"AA5","Nucella_ostrina","Not_Feeding",12,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",17,0
"AA5","Nucella_ostrina","Not_Feeding",18,0
"AA5","Nucella_ostrina","Not_Feeding",11,0
"AA5","Nucella_ostrina","Not_Feeding",15,0
"AA5","Nucella_ostrina","Not_Feeding",9,0
"AA5","Nucella_ostrina","Not_Feeding",11,0
"AA5","Nucella_ostrina","Not_Feeding",19,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",17,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",10,0
"AA5","Nucella_ostrina","Not_Feeding",11,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",10,0
"AA5","Nucella_ostrina","Not_Feeding",12,0
"AA5","Nucella_ostrina","Not_Feeding",10,0
"AA5","Nucella_ostrina","Not_Feeding",16,0
"AA5","Nucella_ostrina","Not_Feeding",11,0
"AA5","Nucella_ostrina","Not_Feeding",12,0
"AA5","Nucella_ostrina","Not_Feeding",11,0
"AA5","Nucella_ostrina","Not_Feeding",10,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",11,0
"AA5","Nucella_ostrina","Not_Feeding",11,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",17,0
"AA5","Nucella_ostrina","Not_Feeding",10,0
"AA5","Nucella_ostrina","Not_Feeding",10,0
"AA5","Nucella_ostrina","Not_Feeding",10,0
"AA5","Nucella_ostrina","Not_Feeding",10,0
"AA5","Nucella_ostrina","Not_Feeding",7,0
"AA5","Nucella_ostrina","Not_Feeding",11,0
"AA5","Nucella_ostrina","Not_Feeding",16,0
"AA5","Nucella_ostrina","Not_Feeding",16,0
"AA5","Nucella_ostrina","Not_Feeding",10,0
"AA5","Nucella_ostrina","Not_Feeding",11,0
"AA5","Nucella_ostrina","Not_Feeding",12,0
"AA5","Nucella_ostrina","Not_Feeding",11,0
"AA5","Nucella_ostrina","Not_Feeding",11,0
"AA5","Nucella_ostrina","Not_Feeding",19,0
"AA5","Nucella_ostrina","Not_Feeding",11,0
"AA5","Nucella_ostrina","Not_Feeding",11,0
"AA5","Nucella_ostrina","Not_Feeding",17,0
"AA5","Nucella_ostrina","Not_Feeding",10,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",7,0
"AA5","Nucella_ostrina","Not_Feeding",14,0
"AA5","Nucella_ostrina","Not_Feeding",17,0
"AA5","Nucella_ostrina","Not_Feeding",10,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",15,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",15,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",16,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",15,0
"AA5","Nucella_ostrina","Not_Feeding",17,0
"AA5","Nucella_ostrina","Not_Feeding",17,0
"AA5","Nucella_ostrina","Not_Feeding",10,0
"AA5","Nucella_ostrina","Not_Feeding",11,0
"AA5","Nucella_ostrina","Not_Feeding",10,0
"AA5","Nucella_ostrina","Not_Feeding",13,0
"AA5","Nucella_ostrina","Not_Feeding",15,0
"AA5","Nucella_ostrina","Not_Feeding",12,0
"AA5","Nucella_ostrina","Not_Feeding",17,0
