Site,Year,Season,SurveyType,TideZone,Transect,Quad,Species,Density
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,High,3,4,Bare Rock,17
OkahuPoint,2006,Winter,Quads_All_species,High,1,4,Bare Rock,41
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,High,4,4,Bare Rock,60
OkahuPoint,2006,Winter,Quads_All_species,High,2,4,Bare Rock,20
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,High,3,1,Bare Rock,71
OkahuPoint,2006,Winter,Quads_All_species,Mid,1,5,Bare Rock,20
OkahuPoint,2006,Winter,Quads_All_species,High,2,1,Bare Rock,12
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,Mid,4,4,Bare Rock,57
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,High,4,5,Bare Rock,44
OkahuPoint,2006,Winter,Quads_All_species,High,1,2,Bare Rock,19
OkahuPoint,2006,Summer,Quads_All_species,High,2,3,Bare Rock,11
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,Mid,4,5,Bare Rock,47
OkahuPoint,2006,Winter,Quads_All_species,Mid,2,3,Bare Rock,75
OkahuPoint,2006,Winter,Quads_All_species,High,1,5,Bare Rock,31
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,Mid,4,2,Bare Rock,84
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,High,4,3,Bare Rock,59
OkahuPoint,2006,Summer,Quads_All_species,High,2,1,Bare Rock,6
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,High,4,2,Bare Rock,52
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,High,4,3,Bare Rock,87
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,Mid,4,3,Bare Rock,60
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Bare Rock,44
OkahuPoint,2006,Summer,Quads_All_species,Mid,1,1,Bare Rock,50
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Bare Rock,60
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,2,Bare Rock,42
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,Bare Rock,41
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,3,Bare Rock,30
OkahuPoint,2006,Summer,Quads_All_species,High,1,2,Bare Rock,45
OkahuPoint,2006,Summer,Quads_All_species,Mid,2,3,Bare Rock,41
OkahuPoint,2006,Winter,Quads_All_species,Mid,1,1,Bare Rock,49
OkahuPoint,2006,Summer,Quads_All_species,High,1,5,Bare Rock,10
OkahuPoint,2006,Summer,Quads_All_species,High,2,4,Bare Rock,8
OkahuPoint,2006,Summer,Quads_All_species,Mid,2,5,Bare Rock,75
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,High,3,2,Bare Rock,44
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,High,4,2,Bare Rock,17
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,Mid,4,1,Bare Rock,72
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Bare Rock,73
OkahuPoint,2006,Summer,Quads_All_species,Mid,1,4,Bare Rock,52
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,4,Bare Rock,38
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,Bare Rock,12
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,Bare Rock,28
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,High,3,5,Bare Rock,12
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,High,4,1,Bare Rock,62
PaiaPoint,2006,Summer,Quads_All_species,Mid,2,3,Bare Rock,30
PaiaPoint,2005,Winter,Quads_All_species,Mid,1,3,Bare Rock,81
PaiaPoint,2005,Winter,Quads_All_species,Mid,2,3,Bare Rock,66
PaiaPoint,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Bare Rock,69
PaiaPoint,2006,Winter,Quads_All_species,High,1,5,Bare Rock,66
PaiaPoint,2006,Summer,Quads_All_species,Mid,2,4,Bare Rock,43
PaiaPoint,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Bare Rock,53
PaiaPoint,2005,Winter,Quads_Large_&_Rare_species_only,High,3,4,Bare Rock,20
PaiaPoint,2005,Winter,Quads_All_species,Mid,1,5,Bare Rock,54
PaiaPoint,2006,Winter,Quads_All_species,Mid,1,4,Bare Rock,57
PaiaPoint,2005,Winter,Quads_All_species,Mid,2,1,Bare Rock,87
PaiaPoint,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Bare Rock,23
PaiaPoint,2006,Summer,Quads_All_species,High,1,2,Bare Rock,67
PaiaPoint,2006,Winter,Quads_All_species,High,1,3,Bare Rock,62
PaiaPoint,2005,Winter,Quads_Large_&_Rare_species_only,High,3,3,Bare Rock,30
PaiaPoint,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,2,Bare Rock,43
PaiaPoint,2006,Summer,Quads_All_species,High,2,1,Bare Rock,10
PaiaPoint,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Bare Rock,40
PaiaPoint,2006,Summer,Quads_All_species,Mid,1,1,Bare Rock,69
PaiaPoint,2006,Summer,Quads_All_species,Mid,2,5,Bare Rock,37
PaiaPoint,2006,Winter,Quads_All_species,Mid,1,2,Bare Rock,82
PaiaPoint,2006,Summer,Quads_All_species,Mid,2,2,Bare Rock,26
PaiaPoint,2006,Winter,Quads_All_species,High,2,2,Bare Rock,73
PaiaPoint,2005,Winter,Quads_All_species,High,1,5,Bare Rock,72
PaiaPoint,2005,Winter,Quads_All_species,Mid,2,5,Bare Rock,87
PaiaPoint,2005,Winter,Quads_All_species,High,1,4,Bare Rock,90
PaiaPoint,2006,Summer,Quads_All_species,High,1,4,Bare Rock,78
PaiaPoint,2006,Winter,Quads_All_species,High,2,3,Bare Rock,82
PaiaPoint,2005,Winter,Quads_Large_&_Rare_species_only,High,3,5,Bare Rock,45
PaiaPoint,2006,Summer,Quads_All_species,High,1,5,Bare Rock,58
PaiaPoint,2006,Winter,Quads_Large_&_Rare_species_only,High,3,1,Bare Rock,57
PaiaPoint,2006,Summer,Quads_All_species,High,1,1,Bare Rock,79
PaiaPoint,2006,Winter,Quads_All_species,High,2,1,Bare Rock,72
PaiaPoint,2006,Winter,Quads_All_species,Mid,2,2,Bare Rock,52
PaiaPoint,2005,Winter,Quads_All_species,Mid,1,2,Bare Rock,81
PaiaPoint,2005,Winter,Quads_All_species,Mid,1,4,Bare Rock,90
PaiaPoint,2006,Winter,Quads_Large_&_Rare_species_only,High,3,2,Bare Rock,48
PaiaPoint,2006,Winter,Quads_All_species,Mid,1,5,Bare Rock,78
PaiaPoint,2006,Summer,Quads_All_species,Mid,1,3,Bare Rock,83
PaiaPoint,2006,Winter,Quads_All_species,High,2,5,Bare Rock,55
PaiaPoint,2005,Winter,Quads_All_species,Mid,2,4,Bare Rock,74
PaiaPoint,2005,Winter,Quads_All_species,Mid,1,1,Bare Rock,89
PaiaPoint,2006,Winter,Quads_All_species,Mid,2,4,Bare Rock,47
PaiaPoint,2005,Winter,Quads_Large_&_Rare_species_only,High,3,2,Bare Rock,25
PaiaPoint,2005,Winter,Quads_All_species,High,1,2,Bare Rock,90
PaiaPoint,2006,Winter,Quads_All_species,High,1,4,Bare Rock,64
PaiaPoint,2005,Winter,Quads_All_species,High,1,3,Bare Rock,82
PaiaPoint,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,Bare Rock,87
PaiaPoint,2006,Winter,Quads_All_species,Mid,2,1,Bare Rock,69
PaiaPoint,2005,Winter,Quads_All_species,High,2,1,Bare Rock,50
PaiaPoint,2005,Winter,Quads_All_species,High,2,3,Bare Rock,78
PaiaPoint,2005,Winter,Quads_Large_&_Rare_species_only,High,3,1,Bare Rock,20
PaiaPoint,2006,Winter,Quads_All_species,High,1,2,Bare Rock,78
PaiaPoint,2006,Winter,Quads_All_species,Mid,1,3,Bare Rock,84
PaiaPoint,2006,Summer,Quads_All_species,Mid,2,1,Bare Rock,77
PaiaPoint,2006,Summer,Quads_All_species,High,1,3,Bare Rock,80
PaiaPoint,2006,Summer,Quads_All_species,Mid,1,5,Bare Rock,64
PaiaPoint,2006,Summer,Quads_All_species,High,2,5,Bare Rock,18
PaiaPoint,2006,Winter,Quads_Large_&_Rare_species_only,High,3,4,Bare Rock,35
PaiaPoint,2006,Summer,Quads_All_species,High,2,2,Bare Rock,20
PaiaPoint,2006,Winter,Quads_All_species,High,1,1,Bare Rock,93
PaiaPoint,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Bare Rock,26
PaiaPoint,2006,Winter,Quads_All_species,Mid,1,1,Bare Rock,73
PaiaPoint,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Bare Rock,25
PaiaPoint,2005,Winter,Quads_All_species,High,1,1,Bare Rock,85
PaiaPoint,2006,Summer,Quads_All_species,High,2,3,Bare Rock,31
PaiaPoint,2005,Winter,Quads_All_species,High,2,5,Bare Rock,80
PaiaPoint,2005,Winter,Quads_All_species,Mid,2,2,Bare Rock,90
PaiaPoint,2005,Winter,Quads_All_species,High,2,2,Bare Rock,60
PaiaPoint,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Bare Rock,65
PaiaPoint,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Bare Rock,79
PaiaPoint,2006,Summer,Quads_All_species,High,2,4,Bare Rock,19
PaiaPoint,2006,Summer,Quads_All_species,Mid,1,2,Bare Rock,82
PaiaPoint,2006,Winter,Quads_All_species,Mid,2,5,Bare Rock,63
PaiaPoint,2006,Winter,Quads_All_species,High,2,4,Bare Rock,26
PaiaPoint,2005,Winter,Quads_All_species,High,2,4,Bare Rock,86
PaiaPoint,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Bare Rock,40
PaiaPoint,2006,Winter,Quads_Large_&_Rare_species_only,High,3,5,Bare Rock,40
PaiaPoint,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,3,Bare Rock,85
PaiaPoint,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Bare Rock,72
PaiaPoint,2006,Summer,Quads_Large_&_Rare_species_only,High,3,2,Bare Rock,31
PaiaPoint,2006,Winter,Quads_All_species,Mid,2,3,Bare Rock,42
PaiaPoint,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,Bare Rock,58
PaiaPoint,2006,Summer,Quads_Large_&_Rare_species_only,High,3,1,Bare Rock,47
PaiaPoint,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,Bare Rock,37
PaiaPoint,2006,Summer,Quads_Large_&_Rare_species_only,High,3,3,Bare Rock,19
PaiaPoint,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,5,Bare Rock,38
PaiaPoint,2006,Summer,Quads_All_species,Mid,1,4,Bare Rock,83
PaiaPoint,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,Bare Rock,16
PaiaPoint,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,4,Bare Rock,32
Rakautara,2006,Summer,Quads_All_species,High,2,1,Bare Rock,89
Rakautara,2006,Summer,Quads_All_species,Mid,2,4,Bare Rock,3
Rakautara,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,Bare Rock,58
Rakautara,2006,Winter,Quads_All_species,Mid,1,2,Bare Rock,40
Rakautara,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Bare Rock,31
Rakautara,2005,Winter,Quads_All_species,Mid,2,3,Bare Rock,30
Rakautara,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Bare Rock,45
Rakautara,2006,Winter,Quads_All_species,Mid,1,1,Bare Rock,49
Rakautara,2006,Summer,Quads_All_species,Mid,2,2,Bare Rock,45
Rakautara,2006,Summer,Quads_All_species,High,2,2,Bare Rock,75
Rakautara,2006,Winter,Quads_Large_&_Rare_species_only,High,3,1,Bare Rock,72
Rakautara,2005,Winter,Quads_Large_&_Rare_species_only,High,3,1,Bare Rock,78
Rakautara,2006,Winter,Quads_Large_&_Rare_species_only,High,3,5,Bare Rock,66
Rakautara,2006,Winter,Quads_All_species,High,2,5,Bare Rock,80
Rakautara,2005,Winter,Quads_All_species,Mid,1,2,Bare Rock,10
Rakautara,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Bare Rock,27
Rakautara,2006,Winter,Quads_All_species,Mid,1,5,Bare Rock,71
Rakautara,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Bare Rock,2
Rakautara,2005,Winter,Quads_All_species,High,1,2,Bare Rock,64
Rakautara,2006,Summer,Quads_All_species,Mid,1,1,Bare Rock,60
Rakautara,2006,Winter,Quads_All_species,Mid,1,3,Bare Rock,20
Rakautara,2005,Winter,Quads_All_species,High,2,2,Bare Rock,43
Rakautara,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Bare Rock,75
Rakautara,2006,Summer,Quads_All_species,High,2,5,Bare Rock,53
Rakautara,2005,Winter,Quads_All_species,Mid,1,5,Bare Rock,34
Rakautara,2006,Winter,Quads_All_species,Mid,1,4,Bare Rock,42
Rakautara,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,4,Bare Rock,12
Rakautara,2005,Winter,Quads_All_species,High,1,4,Bare Rock,87
Rakautara,2005,Winter,Quads_All_species,High,2,4,Bare Rock,56
Rakautara,2006,Summer,Quads_All_species,High,1,2,Bare Rock,65
Rakautara,2005,Winter,Quads_All_species,High,2,5,Bare Rock,74
Rakautara,2005,Winter,Quads_All_species,Mid,1,1,Bare Rock,9
Rakautara,2005,Winter,Quads_Large_&_Rare_species_only,High,3,3,Bare Rock,66
Rakautara,2005,Winter,Quads_All_species,High,1,3,Bare Rock,65
Rakautara,2006,Summer,Quads_All_species,High,1,4,Bare Rock,84
Rakautara,2006,Summer,Quads_All_species,High,2,3,Bare Rock,79
Rakautara,2006,Winter,Quads_All_species,High,2,3,Bare Rock,71
Rakautara,2006,Winter,Quads_All_species,High,2,2,Bare Rock,92
Rakautara,2006,Summer,Quads_All_species,Mid,1,4,Bare Rock,60
Rakautara,2006,Summer,Quads_All_species,Mid,2,1,Bare Rock,43
Rakautara,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,Bare Rock,90
Rakautara,2006,Winter,Quads_All_species,High,1,4,Bare Rock,75
Rakautara,2006,Winter,Quads_All_species,Mid,2,3,Bare Rock,45
Rakautara,2006,Winter,Quads_All_species,High,2,1,Bare Rock,79
Rakautara,2006,Winter,Quads_All_species,Mid,2,2,Bare Rock,14
Rakautara,2005,Winter,Quads_All_species,High,2,3,Bare Rock,80
Rakautara,2006,Summer,Quads_All_species,High,1,1,Bare Rock,39
Rakautara,2005,Winter,Quads_All_species,High,1,5,Bare Rock,48
Rakautara,2006,Winter,Quads_All_species,Mid,2,1,Bare Rock,40
Rakautara,2006,Summer,Quads_All_species,Mid,2,3,Bare Rock,63
Rakautara,2006,Summer,Quads_Large_&_Rare_species_only,High,3,2,Bare Rock,85
Rakautara,2006,Winter,Quads_All_species,High,1,5,Bare Rock,78
Rakautara,2006,Summer,Quads_All_species,High,1,5,Bare Rock,58
Rakautara,2005,Winter,Quads_All_species,Mid,1,3,Bare Rock,10
Rakautara,2006,Summer,Quads_Large_&_Rare_species_only,High,3,1,Bare Rock,83
Rakautara,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Bare Rock,48
Rakautara,2006,Summer,Quads_All_species,Mid,1,3,Bare Rock,20
Rakautara,2006,Winter,Quads_Large_&_Rare_species_only,High,3,4,Bare Rock,81
Rakautara,2006,Summer,Quads_All_species,High,2,4,Bare Rock,36
Rakautara,2006,Winter,Quads_All_species,High,1,1,Bare Rock,82
Rakautara,2005,Winter,Quads_All_species,Mid,2,4,Bare Rock,17
Rakautara,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Bare Rock,40
Rakautara,2005,Winter,Quads_All_species,Mid,2,2,Bare Rock,10
Rakautara,2006,Winter,Quads_All_species,Mid,2,4,Bare Rock,66
Rakautara,2006,Winter,Quads_All_species,High,2,4,Bare Rock,76
Rakautara,2006,Summer,Quads_All_species,High,1,3,Bare Rock,73
Rakautara,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Bare Rock,46
Rakautara,2006,Winter,Quads_Large_&_Rare_species_only,High,3,2,Bare Rock,46
Rakautara,2005,Winter,Quads_All_species,Mid,2,1,Bare Rock,15
Rakautara,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,Bare Rock,25
Rakautara,2005,Winter,Quads_All_species,Mid,1,4,Bare Rock,38
Rakautara,2005,Winter,Quads_Large_&_Rare_species_only,High,3,2,Bare Rock,60
Rakautara,2005,Winter,Quads_All_species,Mid,2,5,Bare Rock,31
Rakautara,2005,Winter,Quads_All_species,High,1,1,Bare Rock,35
Rakautara,2005,Winter,Quads_Large_&_Rare_species_only,High,3,4,Bare Rock,65
Rakautara,2006,Summer,Quads_All_species,Mid,2,5,Bare Rock,10
Rakautara,2005,Winter,Quads_Large_&_Rare_species_only,High,3,5,Bare Rock,77
Rakautara,2006,Summer,Quads_All_species,Mid,1,5,Bare Rock,40
Rakautara,2006,Winter,Quads_All_species,High,1,3,Bare Rock,64
Rakautara,2006,Winter,Quads_All_species,High,1,2,Bare Rock,71
Rakautara,2005,Winter,Quads_All_species,High,2,1,Bare Rock,92
Rakautara,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,Bare Rock,82
Rakautara,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Bare Rock,32
Rakautara,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,2,Bare Rock,7
Rakautara,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,5,Bare Rock,33
Rakautara,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Bare Rock,42
Rakautara,2006,Winter,Quads_All_species,Mid,2,5,Bare Rock,54
Rakautara,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,3,Bare Rock,9
Rakautara,2006,Summer,Quads_Large_&_Rare_species_only,High,3,3,Bare Rock,95
Rakautara,2006,Summer,Quads_All_species,Mid,1,2,Bare Rock,45
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,5,Bare Rock,10
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Bare Rock,20
TaurangaHead,2006,Summer,Quads_All_species,High,2,2,Bare Rock,10
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,1,Bare Rock,3
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,1,Bare Rock,4
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Bare Rock,9
TaurangaHead,2006,Summer,Quads_All_species,High,2,1,Bare Rock,11
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,3,Bare Rock,8
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,5,Bare Rock,23
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Bare Rock,8
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,3,Bare Rock,24
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,1,Bare Rock,23
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,2,Bare Rock,16
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Bare Rock,11
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,4,Bare Rock,35
TaurangaHead,2005,Winter,Quads_All_species,High,2,2,Bare Rock,8
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,3,Bare Rock,3
TaurangaHead,2006,Winter,Quads_All_species,High,1,3,Bare Rock,8
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,2,Bare Rock,40
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,2,Bare Rock,5
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,2,Bare Rock,2
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,2,Bare Rock,10
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,1,Bare Rock,24
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,3,Bare Rock,8
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Bare Rock,19
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,4,Bare Rock,17
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,5,Bare Rock,7
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,5,Bare Rock,5
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,2,Bare Rock,13
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Bare Rock,2
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,5,Bare Rock,20
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,4,Bare Rock,50
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,4,Bare Rock,10
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,1,Bare Rock,10
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Bare Rock,1
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,3,Bare Rock,12
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,2,Bare Rock,38
TaurangaHead,2005,Winter,Quads_All_species,High,2,3,Bare Rock,10
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,3,Bare Rock,43
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,4,Bare Rock,19
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,4,Bare Rock,13
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,4,Bare Rock,8
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Bare Rock,6
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,5,Bare Rock,6
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,2,Bare Rock,29
TaurangaHead,2006,Summer,Quads_All_species,High,2,4,Bare Rock,5
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,3,Bare Rock,26
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,Bare Rock,17
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,1,Bare Rock,35
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,Bare Rock,32
TaurangaHead,2006,Winter,Quads_All_species,High,1,1,Bare Rock,35
TaurangaHead,2006,Winter,Quads_All_species,High,1,4,Bare Rock,20
TaurangaHead,2006,Winter,Quads_All_species,High,2,4,Bare Rock,37
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,2,Bare Rock,2
TaurangaHead,2005,Winter,Quads_All_species,High,2,1,Bare Rock,5
TaurangaHead,2006,Winter,Quads_All_species,High,2,1,Bare Rock,40
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,5,Bare Rock,16
TaurangaHead,2005,Winter,Quads_All_species,High,2,4,Bare Rock,2
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,1,Bare Rock,25
TaurangaHead,2006,Summer,Quads_All_species,High,1,5,Bare Rock,15
TaurangaHead,2005,Winter,Quads_All_species,High,1,1,Bare Rock,11
TaurangaHead,2005,Winter,Quads_All_species,High,1,4,Bare Rock,4
TaurangaHead,2006,Summer,Quads_All_species,High,1,3,Bare Rock,3
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,2,Bare Rock,31
TaurangaHead,2006,Summer,Quads_All_species,High,1,2,Bare Rock,4
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,3,Bare Rock,33
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,4,Bare Rock,7
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,5,Bare Rock,30
TaurangaHead,2005,Winter,Quads_All_species,High,1,5,Bare Rock,6
TaurangaHead,2006,Winter,Quads_All_species,High,2,3,Bare Rock,50
TaurangaHead,2006,Winter,Quads_All_species,High,1,5,Bare Rock,30
TaurangaHead,2006,Summer,Quads_All_species,High,2,3,Bare Rock,25
TaurangaHead,2006,Winter,Quads_All_species,High,2,5,Bare Rock,25
TaurangaHead,2005,Winter,Quads_All_species,High,1,3,Bare Rock,4
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,Bare Rock,64
TaurangaHead,2006,Summer,Quads_All_species,High,1,4,Bare Rock,4
TaurangaHead,2006,Winter,Quads_All_species,High,1,2,Bare Rock,10
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,4,Bare Rock,4
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,5,Bare Rock,17
TaurangaHead,2006,Summer,Quads_All_species,High,1,1,Bare Rock,7
TaurangaHead,2006,Winter,Quads_All_species,High,2,2,Bare Rock,19
TaurangaHead,2005,Winter,Quads_All_species,High,1,2,Bare Rock,8
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,3,Bare Rock,16
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,1,Bare Rock,6
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Bare Rock,36
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,Bare Rock,4
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Bare Rock,6
TaurangaHead,2006,Summer,Quads_All_species,High,2,5,Bare Rock,45
TaurangaHead,2005,Winter,Quads_All_species,High,2,5,Bare Rock,8
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,1,Bare Rock,11
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,1,Coralline Encrusting Paint,8
CapeFoulwind,2006,Summer,Quads_All_species,High,2,1,Coralline Encrusting Paint,1
CapeFoulwind,2006,Winter,Quads_All_species,Mid,1,2,Coralline Encrusting Paint,13
CapeFoulwind,2005,Winter,Quads_All_species,Mid,1,5,Coralline Encrusting Paint,8
CapeFoulwind,2006,Winter,Quads_All_species,Mid,1,5,Coralline Encrusting Paint,1
CapeFoulwind,2006,Winter,Quads_All_species,High,1,1,Coralline Encrusting Paint,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,1,Coralline Encrusting Paint,1
CapeFoulwind,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Coralline Encrusting Paint,2
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,4,Coralline Encrusting Paint,1
