published_data.originalid,published_data.originaltraitname,published_data.originaltraitdef,published_data.standardisedtraitname,published_data.standardisedtraitdef,published_data.originaltraitvalue,published_data.originaltraitunit,published_data.originalerrorpos,published_data.originalerrorneg,published_data.originalerrorunit,published_data.standardisedtraitvalue,published_data.standardisedtraitunit,published_data.standardisederrorpos,published_data.standardisederrorneg,published_data.standardisederrorunit,published_data.replicates,published_data.habitat,published_data.labfield,published_data.arenavalue,published_data.arenaunit,published_data.arenavaluesi,published_data.arenaunitsi,published_data.ambienttemp,published_data.ambienttempmethod,published_data.ambienttempunit,published_data.ambientlight,published_data.ambientlightunit,published_data.secondstressor,published_data.secondstressordef,published_data.secondstressorvalue,published_data.secondstressorunit,published_data.timestart,published_data.timeend,published_data.totalobstimevalue,published_data.totalobstimeunit,published_data.totalobstimevaluesi,published_data.totalobstimeunitsi,published_data.totalobstimenotes,published_data.resrepvalue,published_data.resrepunit,published_data.resrepvaluesi,published_data.resrepunitsi,published_data.locationtext,published_data.locationtype,published_data.originallocationdate,published_data.locationdate,published_data.locationdateprecision,published_data.coordinatetype,published_data.latitude,published_data.longitude,published_data.interactor1,published_data.interactor1common,published_data.interactor1wholepart,published_data.interactor1wholeparttype,published_data.interactor1number,published_data.interactor1kingdom,published_data.interactor1phylum,published_data.interactor1class,published_data.interactor1order,published_data.interactor1family,published_data.interactor1genus,published_data.interactor1species,published_data.interactor1stage,published_data.interactor1temp,published_data.interactor1tempunit,published_data.interactor1tempmethod,published_data.interactor1growthtemp,published_data.interactor1growthtempunit,published_data.interactor1growthdur,published_data.interactor1growthdurunit,published_data.interactor1growthtype,published_data.interactor1acc,published_data.interactor1acctemp,published_data.interactor1acctempnotes,published_data.interactor1acctime,published_data.interactor1acctimenotes,published_data.interactor1acctimeunit,published_data.interactor1origtemp,published_data.interactor1origtempnotes,published_data.interactor1origtime,published_data.interactor1origtimenotes,published_data.interactor1origtimeunit,published_data.interactor1equilibtimevalue,published_data.interactor1equilibtimeunit,published_data.interactor1size,published_data.interactor1sizeunit,published_data.interactor1sizetype,published_data.interactor1sizesi,published_data.interactor1sizeunitsi,published_data.interactor1denvalue,published_data.interactor1denunit,published_data.interactor1dentypesi,published_data.interactor1denvaluesi,published_data.interactor1denunitsi,published_data.interactor1massvaluesi,published_data.interactor1massunitsi,published_data.interactor2,published_data.interactor2common,published_data.interactor2kingdom,published_data.interactor2phylum,published_data.interactor2class,published_data.interactor2order,published_data.interactor2family,published_data.interactor2genus,published_data.interactor2species,published_data.interactor2stage,published_data.interactor2temp,published_data.interactor2tempunit,published_data.interactor2tempmethod,published_data.interactor2growthtemp,published_data.interactor2growthtempunit,published_data.interactor2growthdur,published_data.interactor2growthdurunit,published_data.interactor2growthtype,published_data.interactor2acc,published_data.interactor2acctemp,published_data.interactor2acctempnotes,published_data.interactor2acctime,published_data.interactor2acctimenotes,published_data.interactor2acctimeunit,published_data.interactor2origtemp,published_data.interactor2origtempnotes,published_data.interactor2origtime,published_data.interactor2origtimenotes,published_data.interactor2origtimeunit,published_data.interactor2equilibtimevalue,published_data.interactor2equilibtimeunit,published_data.interactor2size,published_data.interactor2sizeunit,published_data.interactor2sizetype,published_data.interactor2sizesi,published_data.interactor2sizeunitsi,published_data.interactor2denvalue,published_data.interactor2denunit,published_data.interactor2dentypesi,published_data.interactor2denvaluesi,published_data.interactor2denunitsi,published_data.interactor2massvaluesi,published_data.interactor2massunitsi,published_data.physicalprocess,published_data.physicalprocess_1,published_data.physicalprocess_2,published_data.figuretable,published_data.citation,published_data.doi,published_data.submittedby,published_data.contributoremail,published_data.notes
MTD1388,Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),247.3,millimeter / (1 individual * 1 second),21.3,21.3,,0.2473,meter / (individual * second),0.0213,0.0213,SD,10,freshwater,lab,,,,,30,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Ford County, Illinois, USA",,,,0,,40.497,-88.198,light,light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,Micropterus dolomieu,smallmouth bass,Metazoa,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,dolomieu,juvenile,30,celsius,inferred (ambient),,,,,,field collected,35,,432000,>5 day,second,,,,,,,,0.0215,meter,body length (point),0.000036294,kilogram,1,individual per arena (1),individual,1,arena,0.000036294,kilogram (wet body mass),critical travel velocity,endurance,biomechanics,Table 1,"Larimore R.W. & M.J. Duever. 1968. Effects of temperature acclimation on the swimming ability of smallmouth bass fry. Transactions of the American Fisheries Society 97, 175-184.",http://dx.doi.org/10.1577/1548-8659(1968)97[175:EOTAOT]2.0.CO;2,Biotraits,null@null.invalid,
MTD1388,Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),248.8,millimeter / (1 individual * 1 second),23.1,23.1,,0.2488,meter / (individual * second),0.0231,0.0231,SD,10,freshwater,lab,,,,,35,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Ford County, Illinois, USA",,,,0,,40.497,-88.198,light,light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,Micropterus dolomieu,smallmouth bass,Metazoa,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,dolomieu,juvenile,35,celsius,inferred (ambient),,,,,,field collected,35,,432000,>5 day,second,,,,,,,,0.0216,meter,body length (point),0.0000368640698052103,kilogram,1,individual per arena (1),individual,1,arena,0.0000368640698052103,kilogram (wet body mass),critical travel velocity,endurance,biomechanics,Table 1,"Larimore R.W. & M.J. Duever. 1968. Effects of temperature acclimation on the swimming ability of smallmouth bass fry. Transactions of the American Fisheries Society 97, 175-184.",http://dx.doi.org/10.1577/1548-8659(1968)97[175:EOTAOT]2.0.CO;2,Biotraits,null@null.invalid,
MTD1389,Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),47.9,millimeter / (1 individual * 1 second),5.7,5.7,,0.0479,meter / (individual * second),0.0057,0.0057,SD,10,freshwater,lab,,,,,5,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Ford County, Illinois, USA",,,,0,,40.497,-88.198,light,light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,Micropterus dolomieu,smallmouth bass,Metazoa,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,dolomieu,juvenile,5,celsius,inferred (ambient),,,,,,field collected,5,,432000,>5 day,second,,,,,,,,0.0221,meter,body length (point),0.0000239500645022907,kilogram,1,individual per arena (1),individual,1,arena,0.0000239500645022907,kilogram (wet body mass),critical travel velocity,endurance,biomechanics,Table 1,"Larimore R.W. & M.J. Duever. 1968. Effects of temperature acclimation on the swimming ability of smallmouth bass fry. Transactions of the American Fisheries Society 97, 175-184.",http://dx.doi.org/10.1577/1548-8659(1968)97[175:EOTAOT]2.0.CO;2,Biotraits,null@null.invalid,
MTD1389,Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),73.4,millimeter / (1 individual * 1 second),9.8,9.8,,0.0734,meter / (individual * second),0.0098,0.0098,SD,10,freshwater,lab,,,,,10,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Ford County, Illinois, USA",,,,0,,40.497,-88.198,light,light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,Micropterus dolomieu,smallmouth bass,Metazoa,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,dolomieu,juvenile,10,celsius,inferred (ambient),,,,,,field collected,5,,432000,>5 day,second,,,,,,,,0.0221,meter,body length (point),0.0000239500645022907,kilogram,1,individual per arena (1),individual,1,arena,0.0000239500645022907,kilogram (wet body mass),critical travel velocity,endurance,biomechanics,Table 1,"Larimore R.W. & M.J. Duever. 1968. Effects of temperature acclimation on the swimming ability of smallmouth bass fry. Transactions of the American Fisheries Society 97, 175-184.",http://dx.doi.org/10.1577/1548-8659(1968)97[175:EOTAOT]2.0.CO;2,Biotraits,null@null.invalid,
MTD1389,Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),111.1,millimeter / (1 individual * 1 second),11.7,11.7,,0.1111,meter / (individual * second),0.0117,0.0117,SD,10,freshwater,lab,,,,,15,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Ford County, Illinois, USA",,,,0,,40.497,-88.198,light,light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,Micropterus dolomieu,smallmouth bass,Metazoa,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,dolomieu,juvenile,15,celsius,inferred (ambient),,,,,,field collected,5,,432000,>5 day,second,,,,,,,,0.0223,meter,body length (point),0.0000245718261103772,kilogram,1,individual per arena (1),individual,1,arena,0.0000245718261103772,kilogram (wet body mass),critical travel velocity,endurance,biomechanics,Table 1,"Larimore R.W. & M.J. Duever. 1968. Effects of temperature acclimation on the swimming ability of smallmouth bass fry. Transactions of the American Fisheries Society 97, 175-184.",http://dx.doi.org/10.1577/1548-8659(1968)97[175:EOTAOT]2.0.CO;2,Biotraits,null@null.invalid,
MTD1389,Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),146.1,millimeter / (1 individual * 1 second),17.3,17.3,,0.1461,meter / (individual * second),0.0173,0.0173,SD,10,freshwater,lab,,,,,20,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Ford County, Illinois, USA",,,,0,,40.497,-88.198,light,light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,Micropterus dolomieu,smallmouth bass,Metazoa,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,dolomieu,juvenile,20,celsius,inferred (ambient),,,,,,field collected,5,,432000,>5 day,second,,,,,,,,0.0225,meter,body length (point),0.000025204,kilogram,1,individual per arena (1),individual,1,arena,0.000025204,kilogram (wet body mass),critical travel velocity,endurance,biomechanics,Table 1,"Larimore R.W. & M.J. Duever. 1968. Effects of temperature acclimation on the swimming ability of smallmouth bass fry. Transactions of the American Fisheries Society 97, 175-184.",http://dx.doi.org/10.1577/1548-8659(1968)97[175:EOTAOT]2.0.CO;2,Biotraits,null@null.invalid,
MTD1538,Critical Travel Distance,Estimated distance travelled to stay at a fixed position within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),Critical Travel Distance,Estimated distance travelled to stay at a fixed position within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),73.4,meter / 1 individual,9,9,,73.4,meter / individual,9,9,SE,11,freshwater,lab,2,metre,2,metre,10,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Mongollon Rim, Arizona, USA",,,,0,,34.244,-111.598,retaining screen,retaining screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,Ambystoma tigrinum nebolosum,arizona tiger salamander,Metazoa,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,tigrinum,adult,10,celsius,inferred (ambient),,,,,,field collected,10,,1814400,,second,,,,,,,,0.00862,kilogram,wet body mass (mean),0.00862,kilogram,1,individual per arena (1),individual,0.5,meter,0.00862,kilogram (wet body mass),critical travel velocity,endurance,biomechanics,Table 1,"Else P.L. & A.F. Bennett. 1987. The thermal dependence of locomotor performance and muscle contractile function in the salamander Ambystoma tigrinum nebulosum. Journal of Experimental Biology 128, 219-233.",,Biotraits,null@null.invalid,
MTD1538,Critical Travel Distance,Estimated distance travelled to stay at a fixed position within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),Critical Travel Distance,Estimated distance travelled to stay at a fixed position within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),137,meter / 1 individual,17,17,,137,meter / individual,17,17,SE,11,freshwater,lab,2,metre,2,metre,20,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Mongollon Rim, Arizona, USA",,,,0,,34.244,-111.598,retaining screen,retaining screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,Ambystoma tigrinum nebolosum,arizona tiger salamander,Metazoa,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,tigrinum,adult,20,celsius,inferred (ambient),,,,,,field collected,10,,1814400,,second,,,,,,,,0.00862,kilogram,wet body mass (mean),0.00862,kilogram,1,individual per arena (1),individual,0.5,meter,0.00862,kilogram (wet body mass),critical travel velocity,endurance,biomechanics,Table 1,"Else P.L. & A.F. Bennett. 1987. The thermal dependence of locomotor performance and muscle contractile function in the salamander Ambystoma tigrinum nebulosum. Journal of Experimental Biology 128, 219-233.",,Biotraits,null@null.invalid,
MTD1539,Critical Travel Distance,Estimated distance travelled to stay at a fixed position within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),Critical Travel Distance,Estimated distance travelled to stay at a fixed position within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),93.9,meter / 1 individual,14.4,14.4,,93.9,meter / individual,14.4,14.4,SE,10,freshwater,lab,2,metre,2,metre,10,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Mongollon Rim, Arizona, USA",,,,0,,34.244,-111.598,retaining screen,retaining screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,Ambystoma tigrinum nebolosum,arizona tiger salamander,Metazoa,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,tigrinum,adult,10,celsius,inferred (ambient),,,,,,field collected,20,,1814400,,second,,,,,,,,0.00862,kilogram,wet body mass (mean),0.00862,kilogram,1,individual per arena (1),individual,0.5,meter,0.00862,kilogram (wet body mass),critical travel velocity,endurance,biomechanics,Table 1,"Else P.L. & A.F. Bennett. 1987. The thermal dependence of locomotor performance and muscle contractile function in the salamander Ambystoma tigrinum nebulosum. Journal of Experimental Biology 128, 219-233.",,Biotraits,null@null.invalid,
MTD1539,Critical Travel Distance,Estimated distance travelled to stay at a fixed position within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),Critical Travel Distance,Estimated distance travelled to stay at a fixed position within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),139,meter / 1 individual,23,23,,139,meter / individual,23,23,SE,10,freshwater,lab,2,metre,2,metre,20,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Mongollon Rim, Arizona, USA",,,,0,,34.244,-111.598,retaining screen,retaining screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,Ambystoma tigrinum nebolosum,arizona tiger salamander,Metazoa,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,tigrinum,adult,20,celsius,inferred (ambient),,,,,,field collected,20,,1814400,,second,,,,,,,,0.00862,kilogram,wet body mass (mean),0.00862,kilogram,1,individual per arena (1),individual,0.5,meter,0.00862,kilogram (wet body mass),critical travel velocity,endurance,biomechanics,Table 1,"Else P.L. & A.F. Bennett. 1987. The thermal dependence of locomotor performance and muscle contractile function in the salamander Ambystoma tigrinum nebulosum. Journal of Experimental Biology 128, 219-233.",,Biotraits,null@null.invalid,
MTD1540,Critical Travel Distance,Estimated distance travelled to stay at a fixed position within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),Critical Travel Distance,Estimated distance travelled to stay at a fixed position within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),40.2,meter / 1 individual,5.7,5.7,,40.2,meter / individual,5.7,5.7,SE,11,terrestrial,lab,2,metre,2,metre,10,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Mongollon Rim, Arizona, USA",,,,0,,34.244,-111.598,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,0.5,meter,80,kilogram (wet body mass),Ambystoma tigrinum nebolosum,arizona tiger salamander,Metazoa,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,tigrinum,adult,10,celsius,inferred (ambient),,,,,,field collected,20,,1814400,,second,,,,,,,,0.00862,kilogram,wet body mass (mean),0.00862,kilogram,1,individual per arena (1),individual,0.5,meter,0.00862,kilogram (wet body mass),critical travel velocity,endurance,biomechanics,Table 1,"Else P.L. & A.F. Bennett. 1987. The thermal dependence of locomotor performance and muscle contractile function in the salamander Ambystoma tigrinum nebulosum. Journal of Experimental Biology 128, 219-233.",,Biotraits,null@null.invalid,
MTD1540,Critical Travel Distance,Estimated distance travelled to stay at a fixed position within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),Critical Travel Distance,Estimated distance travelled to stay at a fixed position within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),56.8,meter / 1 individual,10.7,10.7,,56.8,meter / individual,10.7,10.7,SE,11,terrestrial,lab,2,metre,2,metre,20,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Mongollon Rim, Arizona, USA",,,,0,,34.244,-111.598,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,0.5,meter,80,kilogram (wet body mass),Ambystoma tigrinum nebolosum,arizona tiger salamander,Metazoa,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,tigrinum,adult,20,celsius,inferred (ambient),,,,,,field collected,20,,1814400,,second,,,,,,,,0.00862,kilogram,wet body mass (mean),0.00862,kilogram,1,individual per arena (1),individual,0.5,meter,0.00862,kilogram (wet body mass),critical travel velocity,endurance,biomechanics,Table 1,"Else P.L. & A.F. Bennett. 1987. The thermal dependence of locomotor performance and muscle contractile function in the salamander Ambystoma tigrinum nebulosum. Journal of Experimental Biology 128, 219-233.",,Biotraits,null@null.invalid,
MTD1541,Critical Travel Distance,Estimated distance travelled to stay at a fixed position within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),Critical Travel Distance,Estimated distance travelled to stay at a fixed position within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),42.8,meter / 1 individual,17.7,17.7,,42.8,meter / individual,17.7,17.7,SE,10,terrestrial,lab,2,metre,2,metre,10,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Mongollon Rim, Arizona, USA",,,,0,,34.244,-111.598,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,0.5,meter,80,kilogram (wet body mass),Ambystoma tigrinum nebolosum,arizona tiger salamander,Metazoa,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,tigrinum,adult,10,celsius,inferred (ambient),,,,,,field collected,10,,1814400,,second,,,,,,,,0.00862,kilogram,wet body mass (mean),0.00862,kilogram,1,individual per arena (1),individual,0.5,meter,0.00862,kilogram (wet body mass),critical travel velocity,endurance,biomechanics,Table 1,"Else P.L. & A.F. Bennett. 1987. The thermal dependence of locomotor performance and muscle contractile function in the salamander Ambystoma tigrinum nebulosum. Journal of Experimental Biology 128, 219-233.",,Biotraits,null@null.invalid,
MTD1541,Critical Travel Distance,Estimated distance travelled to stay at a fixed position within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),Critical Travel Distance,Estimated distance travelled to stay at a fixed position within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),73.1,meter / 1 individual,30.9,30.9,,73.1,meter / individual,30.9,30.9,SE,10,terrestrial,lab,2,metre,2,metre,20,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Mongollon Rim, Arizona, USA",,,,0,,34.244,-111.598,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,0.5,meter,80,kilogram (wet body mass),Ambystoma tigrinum nebolosum,arizona tiger salamander,Metazoa,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,tigrinum,adult,20,celsius,inferred (ambient),,,,,,field collected,10,,1814400,,second,,,,,,,,0.00862,kilogram,wet body mass (mean),0.00862,kilogram,1,individual per arena (1),individual,0.5,meter,0.00862,kilogram (wet body mass),critical travel velocity,endurance,biomechanics,Table 1,"Else P.L. & A.F. Bennett. 1987. The thermal dependence of locomotor performance and muscle contractile function in the salamander Ambystoma tigrinum nebulosum. Journal of Experimental Biology 128, 219-233.",,Biotraits,null@null.invalid,
MTD1570,Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),110.8,millimeter / (1 individual * 1 second),18.3,18.3,,0.1108,meter / (individual * second),0.0183,0.0183,SD,0,freshwater,lab,,,,,10,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Ford County, Illinois, USA",,,,0,,40.497,-88.198,light,light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,Micropterus dolomieu,smallmouth bass,Metazoa,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,dolomieu,juvenile,10,celsius,inferred (ambient),,,,,,field collected,20,,432000,>5 day,second,,,,,,,,0.0216,meter,body length (point),0.0000368640698052103,kilogram,1,individual per arena (1),individual,1,arena,0.0000368640698052103,kilogram (wet body mass),critical travel velocity,endurance,biomechanics,Table 1,"Larimore R.W. & M.J. Duever. 1968. Effects of temperature acclimation on the swimming ability of smallmouth bass fry. Transactions of the American Fisheries Society 97, 175-184.",http://dx.doi.org/10.1577/1548-8659(1968)97[175:EOTAOT]2.0.CO;2,Biotraits,null@null.invalid,
